"Primary endpoint of the study was 12-month survival, secondary endpoints overall survival, time to progression and tumor response according to standard Response Evaluation Criteria In Solid Tumors (RECIST criteria) [13], toxicity according to ECOG criteria [14] and quality of life assessed by means of the FACT-Hep questionnaire [15] (Figure (Figure1).1).","Primary endpoint study 12-month survival, secondary endpoints survival, time progression tumor response standard Response Evaluation Criteria In Solid Tumors (RECIST criteria) [13], toxicity ECOG criteria [14] quality life assessed FACT-Hep questionnaire [15] (Figure (Figure1).1).",C0205225|C2349179|C0557651|C0450371|C0038952|C0027627|C2349179|C0038952|C0040223|C0242656|C0027651|C0871261|C1442989|C0871261|C0220825|C0243161|G0000000|C0205208|C0027651|C1709926|C0243161|C0450371|C0040539|C0430797|C0243161|C0450371|C0332306|C0376558|C1516048|C3641878|C0034394|C0450371|G0000000|G0000000
"Primary outcomes were pain, anxiety, and alertness; secondary outcomes were quality of life and sleep.","Primary outcomes pain, anxiety, alertness; secondary outcomes quality life sleep.",C0205225|C1274040|C0030193|C0003467|C1443086|C0027627|C1274040|C0332306|C0376558|C0037313
The primary endpoint was the incidence of biopsy-proven prostate cancer over the course of the study.,The primary endpoint incidence biopsy-proven prostate cancer study.,G0000000|C0205225|C2349179|C0021149|C0005558|C0033572|C0006826|C0557651
"Other outcomes of interest such as tender point sensitivity, health-related quality of life (HRQOL), sleep quality, and physician's global assessment were also measured at each assessment.","Other outcomes tender sensitivity, health-related quality life (HRQOL), sleep quality, physician's global assessment measured assessment.",G0000000|C1274040|C0234234|C0020517|C0018684|C0332306|C0376558|G0000000|C0037313|C0332306|C0031831|C0205246|C1261322|C0444706|C1261322
"We will compare the outcome variables (SDS, SAS, MAAS, Quality of Life Index, and MMAS) between the two groups using the χ2 test for categorical variables and Student t or Wilcoxon tests for continuous variables.","We compare outcome variables (SDS, SAS, MAAS, Quality Life Index, MMAS) χ2 test categorical variables Student Wilcoxon tests continuous variables.",G0000000|C1707455|C1274040|C0439828|C3813719|C0605290|C1416953|C0332306|C0376558|C0918012|G0000000|G0000000|C0022885|C0683312|C0439828|C0038492|G0000000|C0022885|C0549178|C0439828
Both groups were followed for progression-free survival (PFS) and overall survival (OS).,Both progression-free survival (PFS) survival (OS).,G0000000|C0242656|C0038952|C0242792|C0038952|C0229090
"Criteria for efficacy assessment were response rate, progression-free survival and overall survival.","Criteria efficacy assessment response rate, progression-free survival survival.",C0243161|C1280519|C1261322|C0871261|C0871208|C0242656|C0038952|C0038952
"Secondary aims assess patient quality of life, symptom distress, unmet supportive care needs, preparation for treatment, psychosexual functioning and vaginal stenosis.","Secondary aims assess patient quality life, symptom distress, unmet supportive care needs, preparation treatment, psychosexual functioning vaginal stenosis.",C0027627|C1947946|C1516048|C0030705|C0332306|C0376558|C1457887|C0231303|C3274904|C1521721|C1947933|C0027552|C1521827|C0039798|G0000000|C0205245|C0042232|C0678234
We measured depressive symptoms using a 15-item modified version of Radloff's (1977) original 20-item Center for Epidemiological Studies Depression Scale (CES-D).,We measured depressive symptoms 15-item modified version Radloff's (1977) original 20-item Center Epidemiological Studies Depression Scale (CES-D).,G0000000|C0444706|G0000000|C0683368|C0450371|C0392747|C0333052|G0000000|G0000000|C0205313|C0450371|C0205099|C0014507|C0947630|C0011570|C0175659|C2699160
"The gabapentin group, but not the placebo group, showed significant reductions from baseline to the end of treatment on the Marijuana Problems Scale total score (gabapentin change score=3.4, 95% CI 0.8–6.0, p=0.02).","The gabapentin group, placebo group, reductions baseline treatment Marijuana Problems Scale total score (gabapentin change score=3.4, 95% CI 0.8–6.0, p=0.02).",G0000000|C0060926|C0441833|C0032042|C0441833|C0301630|C0168634|C0039798|C0024808|C1546466|C0175659|C0439175|C0449820|C0060926|C0392747|C0449820|C0450371|C0008107|G0000000|C0369773
"Body weight did not change in either group, but there was a modest but statistically significant reduction in mean total body water in the intervention group (0.50 L, p<0.01) compared with no change in the control group (0.26 L, not statistically significant.).","Body weight change group, modest statistically reduction total body water intervention (0.50 L, p<0.01) compared change control (0.26 L, statistically significant.).",C0242821|C0005910|C0392747|C0441833|C4054480|C0038215|C0301630|C0439175|C0242821|C0043047|C0886296|G0000000|C0369773|C1707455|C0392747|C0243148|G0000000|C0038215|C0237881
"We also found no association between 5 commonly used mineral supplements (calcium, iron, magnesium, zinc, or selenium) and UC (HR for Ca >=319 mg/day vs. non-use 1.00 CI 0.71,1.40, p-trend=0.66; HR for Se >=20 mcg/day vs. non-use 0.97 CI 0.72,1.31, p-trend=0.740) (data not shown).","We association 5 commonly mineral supplements (calcium, iron, magnesium, zinc, selenium) UC (HR Ca >=319 mg/day vs. non-use 1.00 CI 0.71,1.40, p-trend=0.66; HR Se >=20 mcg/day vs. non-use 0.97 CI 0.72,1.31, p-trend=0.740) (data shown).",G0000000|C0004083|G0000000|G0000000|C0006660|C0242295|C0006675|C0302583|C0024467|C0043481|C0036581|G0000000|G0000000|C3887642|C1442061|C0439422|G0000000|C1518422|C0450371|C0008107|C0450371|C0369773|G0000000|C0036919|C0450371|C0439426|G0000000|C1518422|C0450371|C0008107|C0450371|C0369773|C1511726|C1547282
"The two often cited primary endpoints, the number of bowel movements and fecal incontinence, were similar between the groups.","The cited primary endpoints, bowel movements fecal incontinence, groups.",G0000000|G0000000|C0205225|C2349179|C0021853|C0026649|C0015733|C0021167|C0441833
There was no evidence of any significant heterogeneity in treatment effect according to the baseline characteristics (data not shown).,There evidence heterogeneity treatment baseline characteristics (data shown).,G0000000|C3887511|C0019409|C0039798|C0168634|C1521970|C1511726|C1547282
"Safety endpoints included adverse events, clinical laboratory tests, electrocardiography, vital signs, physical examination, peripheral edema, and CV symptoms including events adjudicated by an independent Clinical Events Committee (CEC).","Safety endpoints included adverse events, clinical laboratory tests, electrocardiography, vital signs, physical examination, peripheral edema, CV symptoms including events adjudicated independent Clinical Events Committee (CEC).",C0036043|C2349179|C0332257|G0000000|C0441471|C0205210|C0022877|C0022885|C0013798|C0442732|C0220912|C0031809|G0000000|C0205100|C0013604|C3538987|C0683368|C0332257|C0441471|G0000000|C0085862|C0205210|C0441471|C2699414|C0279934
"With respect to secondary endpoints, efficacy endpoints OS and TTF will be evaluated according to the method of analysis of the primary endpoint.","With respect secondary endpoints, efficacy endpoints OS TTF evaluated method analysis primary endpoint.",G0000000|C0679133|C0027627|C2349179|C1280519|C2349179|C0229090|C1332112|C0220825|C0025663|C0002778|C0205225|C2349179
QOL of patients with breast cancer was measured by the Standard Instrument of Quality of Life Breast Cancer Survivors which belongs to the National Medical Center and Beckman Research Institute.,QOL patients breast cancer measured Standard Instrument Quality Life Breast Cancer Survivors belongs National Medical Center Beckman Research Institute.,C0518214|C0030705|C0006141|C0006826|C0444706|C1442989|C0348000|C0332306|C0376558|C0006141|C0006826|C0206194|G0000000|C3245503|C0199168|C0205099|G0000000|C0035168|C0021622
The primary outcome measure of the trial was maternal BP at 36 wk of gestation.,The primary outcome measure trial maternal BP 36 wk gestation.,G0000000|C0205225|C1274040|C0079809|C0008976|C2347083|C0037623|C0450371|C0332174|C0032961
"Additional end points included pregnancy within 5 years, assessed annually, and ovarian dysfunction, defined as amenorrhea for the preceding 3 months and FSH, estradiol, or inhibin B levels in the postmenopausal range, assessed at both year 1 and year 2.","Additional included pregnancy 5 years, assessed annually, ovarian dysfunction, defined amenorrhea preceding 3 months FSH, estradiol, inhibin B levels postmenopausal range, assessed 1 2.",C1524062|C0332257|C0032961|G0000000|C0439234|C1516048|C0332181|C0205065|C0031847|C1704788|C0002453|C0332152|G0000000|C0439231|G0000000|C0014912|C0021463|G0000000|C0441889|C0232970|C1514721|C1516048|G0000000|G0000000
The reductions in Hb levels in the TXA group were significantly smaller than the control group at both one day and one week post-operation (Fig.,The reductions Hb levels TXA control day week post-operation (Fig.,G0000000|C0301630|C0019046|C0441889|G0000000|C0243148|C0332173|C0332174|C0032790|C0349966
Secondary outcomes will be changes in parental efficacy in protecting children’s oral health and changes in children’s dental behaviors (outcome variables described in Table 2).,Secondary outcomes parental efficacy protecting children’s oral health children’s dental behaviors (outcome variables Table 2).,C0027627|C1274040|C0030551|C1280519|G0000000|G0000000|C0442027|C0018684|G0000000|C0011365|C0004927|C1274040|C0439828|C0039224|G0000000
"Secondary endpoints included time to exacerbation based on adherence recorded by the I-neb, P. aeruginosa bacterial density, quality of life, and safety parameters.","Secondary endpoints included time exacerbation based adherence recorded I-neb, P. aeruginosa bacterial density, quality life, safety parameters.",C0027627|C2349179|C0332257|C0040223|G0000000|C1527178|C1510802|C0034869|C0021966|C0369773|G0000000|C0521009|C0178587|C0332306|C0376558|C0036043|C0449381
"The histologic response was assessed according to the following categories: CR was defined as a complete reversal of premalignancy to normal epithelium with no new lesions, PR was defined as an improvement in degree of maturation of epithelium with no new lesions and no progression of any lesion, SD was defined as no change in histology and no appearance of new lesions or progression of any lesion.","The histologic response assessed categories: CR defined complete reversal premalignancy normal epithelium lesions, PR defined improvement degree maturation epithelium lesions progression lesion, SD defined change histology appearance lesions progression lesion.",G0000000|C0205462|C0871261|C1516048|C0683312|C0201975|C1704788|C0205197|C0443290|C0032927|C0205307|C0014609|C0221198|C0279759|C1704788|C2986411|C0441889|C0678723|C0014609|C0221198|C0242656|C0221198|C2699239|C1704788|C0392747|C0019638|C0233426|C0221198|C0242656|C0221198
"Secondary outcomes were calculated from daily diary card data during run-in and 4 weeks prior to each clinic visit or telephone contact and from two questionnaires: the Asthma Control Questionnaire (ACQ-5,20,21 all clinic visits) and the Satisfaction with Asthma Treatment Questionnaire (SATQ, after 1 and 12 months of treatment).22 Patients recorded daily the best of three morning and evening peak expiratory flow (PEF) values, asthma symptoms during night and day (3-point scale where 0=no symptoms and 3=incapacitating symptoms), nights with awakenings due to asthma symptoms, total number of budesonide/formoterol inhalations (SMART group), and intake of maintenance and as-needed medication (UC group).","Secondary outcomes calculated daily diary card data run-in 4 weeks prior clinic visit telephone contact questionnaires: Asthma Control Questionnaire (ACQ-5,20,21 clinic visits) Satisfaction Asthma Treatment Questionnaire (SATQ, 1 12 months treatment).22 Patients recorded daily morning evening peak expiratory flow (PEF) values, asthma symptoms night day (3-point scale 0=no symptoms 3=incapacitating symptoms), nights awakenings asthma symptoms, total budesonide/formoterol inhalations (SMART group), intake maintenance as-needed medication (UC group).",C0027627|C1274040|C0444686|C0332173|C0376660|C3275277|C1511726|C3274438|G0000000|C0439230|C0332152|C0002424|C0545082|C0039457|C0332158|C0034394|C0004096|C0243148|C0034394|C2919686|C0002424|C0545082|C0242428|C0004096|C0039798|C0034394|G0000000|G0000000|C0450371|C0439231|C0039798|C0030705|C0034869|C0332173|C0332170|C0587117|C0444505|C0231800|C0806140|C0030771|C0042295|C0004096|C0683368|C0240526|C0332173|C1552961|C0175659|G0000000|C0683368|G0000000|C0683368|C0240526|C1720052|C0004096|C0683368|C0439175|C1276807|C0004048|G0000000|C0441833|C1512806|C0024501|C1879745|C0013227|G0000000|C0441833
"Secondary outcome measures were change in clinical score, oximetry, number of bronchodilator treatments required before discharge (if not hospitalised) and need for systemic corticosteroids.","Secondary outcome measures change clinical score, oximetry, bronchodilator treatments required discharge (if hospitalised) systemic corticosteroids.",C0027627|C1274040|C0079809|C0392747|C0205210|C0449820|C0523807|C0006280|C0087111|C1514873|C0012621|G0000000|G0000000|C0205373|C0001617
"The primary end point was the 12-month, relapse-free survival rate.","The primary 12-month, relapse-free survival rate.",G0000000|C0205225|C0450371|C0035020|C0038952|C0871208
The primary endpoint is overall survival.,The primary endpoint survival.,G0000000|C0205225|C2349179|C0038952
"Secondary endpoints included: frequency of SREs, change in serum BSAP and change in self-reported pain.","Secondary endpoints included: frequency SREs, change serum BSAP change self-reported pain.",C0027627|C2349179|C0332257|C0376249|G0000000|C0392747|C0229671|C0312399|C0392747|C0681906|C0030193
Primary outcome criterion was the change in the Bronchitis Severity Score (BSS) from day 0 to day 7.,Primary outcome criterion change Bronchitis Severity Score (BSS) day 0 day 7.,C0205225|C1274040|C0243161|C0392747|C0006277|C0439793|C0449820|G0000000|C0332173|G0000000|C0332173|G0000000
"The measured outcomes of newborns were macrosomia, newborns’ weight, length and head circumference, apgar score, and newborns’ hyperbilirubinemia, hospitalization and hypoglycemia.","The measured outcomes newborns macrosomia, newborns’ weight, length head circumference, apgar score, newborns’ hyperbilirubinemia, hospitalization hypoglycemia.",G0000000|C0444706|C1274040|C0021289|C0158915|G0000000|C0005910|C1444754|C0018670|C0332520|C0741195|C0449820|G0000000|C0020433|C0019993|C0020615
"Secondary outcomes are functional impairments, psychological distress and quality of life.","Secondary outcomes functional impairments, psychological distress quality life.",C0027627|C1274040|C0205245|C0684336|C0205486|C0231303|C0332306|C0376558
"A dietary intervention (the FRD rich in fruits, vegetables, whole grains, and omega-3 fatty acid-rich foods) delivered via brief phone counseling sessions significantly decreased fatigue and improved sleep quality over the course of 3 months compared to an attention control in persistently fatigued breast cancer survivors.","A dietary intervention (the FRD rich fruits, vegetables, grains, omega-3 fatty acid-rich foods) delivered phone counseling sessions decreased fatigue improved sleep quality 3 months compared attention control persistently fatigued breast cancer survivors.",G0000000|C0012155|C0886296|G0000000|G0000000|C0699759|C0016767|C0042440|C0086369|C1719844|G0000000|C0001128|C0016452|C1705822|C1515258|C0010210|C1883016|C0205216|C0015672|C0184511|C0037313|C0332306|G0000000|C0439231|C1707455|C0004268|C0243148|C0750508|C0015672|C0006141|C0006826|C0206194
"The rates of neutrophil and platelet engraftment, graft failure, acute GVHD, chronic GVHD, death in the absence of relapse, and relapse were compared between the two groups with the use of a stratified log-rank test that treated relapse as a competing event for death in the absence of relapse and treated death as a competing risk for all other end points.","The rates neutrophil platelet engraftment, graft failure, acute GVHD, chronic GVHD, death absence relapse, relapse compared stratified log-rank test treated relapse competing event death absence relapse treated death competing risk points.",G0000000|C0871208|C0027950|C0005821|C0301944|C0181074|C0231174|C0205178|G0000000|C0205191|G0000000|C0011065|C0332197|C0035020|C0035020|C1707455|C0205363|C1708728|C0022885|C1522326|C0035020|G0000000|C0441471|C0011065|C0332197|C0035020|C1522326|C0011065|G0000000|C0035647|C1552961
"Between-arm differences were seen in favor of girls who received intervention on the quality of their communications with their mothers, F(1,541), p < .05, perceptions of family rules against their substance use, F(1,540), p < .0001, perceptions of their parents' monitoring of their extracurricular activities, whereabouts, and friends, F(1,541), p < .01, and normative beliefs about peer substance use, F(1,540), p < .001 (Table 2).","Between-arm differences favor girls received intervention quality communications mothers, F(1,541), < .05, perceptions family rules substance use, F(1,540), < .0001, perceptions parents' monitoring extracurricular activities, whereabouts, friends, F(1,541), < .01, normative beliefs peer substance use, F(1,540), < .001 (Table 2).",C0446516|C1705241|C0309049|C0870604|C1514756|C0886296|C0332306|C0009452|C0026591|C0016327|G0000000|C0450371|C0030971|C0015576|C0870077|C0439861|C0042153|C0016327|G0000000|G0000000|C0030971|C0030551|C0150369|G0000000|C0441655|G0000000|C0079382|C0016327|G0000000|C0450371|G0000000|C0004951|C0679739|C0439861|C0042153|C0016327|G0000000|C1442061|C0039224|G0000000
"Overall, the incidence of serious adverse events (SAE) was similar between all groups.","Overall, incidence adverse events (SAE) groups.",C0282416|C0021149|G0000000|C0441471|C1519255|C0441833
"Because the ovarian cancer patients had no measurable disease at study entry, the primary efficacy endpoint was progression-free survival (PFS).","Because ovarian cancer patients measurable disease study entry, primary efficacy endpoint progression-free survival (PFS).",G0000000|C0205065|C0006826|C0030705|C1513040|C0012634|C0557651|C1705654|C0205225|C1280519|C2349179|C0242656|C0038952|C0242792
"Secondary end points: progression-free survival (PFS), overall response rate (ORR), and safety.","Secondary points: progression-free survival (PFS), response rate (ORR), safety.",C0027627|C1552961|C0242656|C0038952|C0242792|C0871261|C0871208|G0000000|C0036043
"In conclusion, tremelimumab induces a low-frequency but reproducible durable response rate in patients with metastatic melanoma.","In conclusion, tremelimumab induces low-frequency reproducible durable response rate patients metastatic melanoma.",G0000000|C1707478|C2351038|C0205263|C0205213|C1514863|G0000000|C0871261|C0871208|C0030705|C0036525|C0025202
"More specifically, this trial aims to assess the effectiveness of the intervention on: (1) FC outcomes: distress (primary outcome), anxiety, depression, quality of life (QoL), needs, burden, perception of health, preparedness in caregiving, social support, care satisfaction, (2) Patient outcomes: distress, anxiety, depression, QoL, pain/other symptom relief, (3) Care process outcomes: FC and patient utilization of services.","More specifically, trial aims assess effectiveness intervention on: (1) FC outcomes: distress (primary outcome), anxiety, depression, quality life (QoL), needs, burden, perception health, preparedness caregiving, social support, care satisfaction, (2) Patient outcomes: distress, anxiety, depression, QoL, pain/other symptom relief, (3) Care process outcomes: FC patient utilization services.",C0205172|G0000000|C0008976|C1947946|C1516048|C1280519|C0886296|G0000000|G0000000|C2983605|C1274040|C0231303|C0205225|C1274040|C0003467|C0011570|C0332306|C0376558|C0518214|C0027552|C2828008|C0030971|C0018684|C1318963|G0000000|C0728831|C0183683|C1947933|C0242428|G0000000|C0030705|C1274040|C0231303|C0003467|C0011570|C0518214|C0030193|C1457887|C0564405|G0000000|C1947933|C1184743|C1274040|C2983605|C0030705|C0042153|C0557854
"Similarly, asthenopia grading was significantly decreased after wearing glasses for 12mo in the test group compared with the control group (P=0.013).","Similarly, asthenopia grading decreased wearing glasses 12mo test compared control (P=0.013).",G0000000|C0004095|C0441800|C0205216|G0000000|C0015421|G0000000|C0022885|C1707455|C0243148|C0369773
The primary outcome is the change in FAST (self-rated) and SOFAS (observer-rated) score pre-intervention to post intervention (e.g.,The primary outcome change FAST (self-rated) SOFAS (observer-rated) score pre-intervention post intervention (e.g.,G0000000|C0205225|C1274040|C0392747|C0015663|C0036588|G0000000|C0870992|C0449820|C2347663|C0687676|C0886296|G0000000
"The final results showed that adding docetaxel to the CF regimen (DCF) improved overall survival, response rate, time to disease progression and health-related quality of life, but was associated with a marked increase in haematological toxicity.","The final adding docetaxel CF regimen (DCF) improved survival, response rate, time disease progression health-related quality life, marked increase haematological toxicity.",G0000000|C0205088|C1883712|C0246415|C0009738|C0040808|C0030896|C0184511|C0038952|C0871261|C0871208|C0040223|C0012634|C0242656|C0018684|C0332306|C0376558|C0522501|C0442805|C0018943|C0040539
"Secondary outcomes include health related quality of life for patients at 24 weeks, carer health related quality of life at 12 and 24 weeks, patient and carer mood at 12 and 24 weeks, overall survival and analysis of healthcare utilisation and cost.","Secondary outcomes health quality life patients 24 weeks, carer health quality life 12 24 weeks, patient carer mood 12 24 weeks, survival analysis healthcare utilisation cost.",C0027627|C1274040|C0018684|C0332306|C0376558|C0030705|C0450371|C0439230|C0085537|C0018684|C0332306|C0376558|C0450371|C0450371|C0439230|C0030705|C0085537|C0026516|C0450371|C0450371|C0439230|C0038952|C0002778|C0086388|C0042153|C0010186
"While baseline levels of fasting blood glucose, cholesterol, and triglycerides did not vary between the groups following treatment, 4-wk blood cholesterol levels in the ICO group decreased significantly as compared with the GLU group (Table 4).","While baseline levels fasting blood glucose, cholesterol, triglycerides vary treatment, 4-wk blood cholesterol levels ICO decreased compared GLU (Table 4).",G0000000|C0168634|C0441889|C0015663|C0005767|C0017725|C0008377|C0041004|G0000000|C0039798|C0332174|C0005767|C0008377|C0441889|G0000000|C0205216|C1707455|C0061472|C0039224|G0000000
"While no significant treatment effect for pain severity was found, the SLCBT groups showed significantly greater improvements compared to controls on process measures of parental solicitousness, pain beliefs and catastrophizing, and additional outcomes of parent-reported functional disability, pain behaviors, child healthcare visits for abdominal pain, and (remote condition only) quality of life and missed school days.","While treatment pain severity found, SLCBT improvements compared controls process measures parental solicitousness, pain beliefs catastrophizing, additional outcomes parent-reported functional disability, pain behaviors, child healthcare visits abdominal pain, (remote condition only) quality life missed school days.",G0000000|C0039798|C0030193|C0439793|C0150312|G0000000|C2986411|C1707455|C0243148|C1184743|C0079809|C0030551|G0000000|C0030193|C0004951|C0563150|C1524062|C1274040|C4054215|C0205245|C0231170|C0030193|C0004927|C0008059|C0086388|C0545082|C0000726|C0030193|C0205157|C0012634|C0205171|C0332306|C0376558|C1705492|C0036375|C0439228
"Secondary endpoints included: Percentage of patients achieving the LDL-C goal of <2.59 mmol/L (100 mg/dL) at 12 weeks; percentage change in total cholesterol (TC), triglycerides (TG), high-density lipoprotein cholesterol (HDL-C) from baseline to 12 weeks.","Secondary endpoints included: Percentage patients achieving LDL-C goal <2.59 mmol/L (100 mg/dL) 12 weeks; percentage change total cholesterol (TC), triglycerides (TG), high-density lipoprotein cholesterol (HDL-C) baseline 12 weeks.",C0027627|C2349179|C0332257|C0439165|C0030705|G0000000|G0000000|C0018017|C0450371|C1532563|C1442061|C0439269|C0450371|C0439230|C0439165|C0392747|C0439175|C0008377|C0039411|C0041004|C0337445|C0205250|C0023820|C0008377|C3715113|C0168634|C0450371|C0439230
"No program effects were found in the adolescents’ self-reported antisocial behavior, delinquency, or psychosocial functioning.","No program effects adolescents’ self-reported antisocial behavior, delinquency, psychosocial functioning.",G0000000|C1709697|C1280500|G0000000|C0681906|C0233523|C0004927|C0522174|C0542298|C0205245
"The gastrointestinal symptoms evaluated were diarrhea, nausea, vomiting, and lack of appetite; both their frequency and severity were assessed.","The gastrointestinal symptoms evaluated diarrhea, nausea, vomiting, lack appetite; frequency severity assessed.",G0000000|C0521362|C0683368|C0220825|C0011991|C0027497|C0042963|C0332268|C0003618|C0376249|C0439793|C1516048
Secondary end points were overall survival and cancer free survival.,Secondary survival cancer free survival.,C0027627|C0038952|C0006826|C0332296|C0038952
"Changes in the Quality of Life (QoL), Mood, Fatigue, Stress, and Cortisol Levels","Changes Quality Life (QoL), Mood, Fatigue, Stress, Cortisol Levels",C0392747|C0332306|C0376558|C0518214|C0026516|C0015672|C0038435|C0020268|C0441889
Adverse events were slightly more common in the budesonide pMDI group – although this was not thought to be clinically relevant – and the majority of patients who reported aggravated asthma as an adverse event were in this treatment group.,Adverse events common budesonide pMDI – clinically relevant – majority patients reported aggravated asthma adverse event treatment group.,G0000000|C0441471|C0205214|C0054201|G0000000|G0000000|G0000000|C2347946|G0000000|C0680220|C0030705|C0684224|C0436331|C0004096|G0000000|C0441471|C0039798|C0441833
"Perioperative anxiety symptoms will be assessed by the Hospital Anxiety and Depression Scale (HADS) at 1, 2, 3, 5, and 7 days after administration.","Perioperative anxiety symptoms assessed Hospital Anxiety Depression Scale (HADS) 1, 2, 3, 5, 7 days administration.",C1518988|C0003467|C0683368|C1516048|C0019994|C0003467|C0011570|C0175659|C0048008|G0000000|G0000000|G0000000|G0000000|G0000000|C0439228|C0001554
The present study showed a significant reverse association between green tea consumption and NPC.,The study reverse association green tea consumption NPC.,G0000000|C0557651|C1555029|C0004083|C0332583|C0039400|C0009830|G0000000
"Primary endpoints were the risks of treatment failure within 28 days, either unadjusted or adjusted by genotyping to distinguish recrudescence from new infection.","Primary endpoints risks treatment failure 28 days, unadjusted adjusted genotyping distinguish recrudescence infection.",C0205225|C2349179|C0035647|C0039798|C0231174|C0450371|C0439228|C1439367|C0456081|C1285573|G0000000|C0086898|C0009450
"The secondary endpoints were mortality and morbidity, including pancreatic fistula, intra-abdominal hemorrhage, and intra-abdominal abscess.","The secondary endpoints mortality morbidity, including pancreatic fistula, intra-abdominal hemorrhage, intra-abdominal abscess.",G0000000|C0027627|C2349179|C0026565|C0026538|C0332257|C0030274|C0016169|C0230168|C0019080|C0230168|C0000833
"This paper presents a practice-driven evaluation of a multi-layered community-based care package in Burundi, Indonesia, Sri Lanka and Sudan, through a set of indicators; (a) perceived treatment gains; (b) treatment satisfaction; (c) therapist burden; (d) access to care; (e) care package costs.","This paper practice-driven evaluation multi-layered community-based care package Burundi, Indonesia, Sri Lanka Sudan, set indicators; (a) perceived treatment gains; (b) treatment satisfaction; (c) therapist burden; (d) access care; (e) care package costs.",G0000000|C0030351|C0237607|C0220825|C0439064|C0009462|C1947933|C0013194|C0006448|C0021247|C1420401|C0445521|C0038642|C0036849|C0021212|G0000000|C0030971|C0039798|C1517378|G0000000|C0039798|C0242428|G0000000|C0871525|C2828008|C0073187|C0444454|C1947933|G0000000|C1947933|C0013194|C0010186
None of the baseline variables modified the effect of selenium on the primary endpoint.,None baseline variables modified selenium primary endpoint.,G0000000|C0168634|C0439828|C0392747|C0036581|C0205225|C2349179
"The major secondary end points included OS, overall RR (ORR), TTF, and safety.","The major secondary included OS, RR (ORR), TTF, safety.",G0000000|C0205082|C0027627|C0332257|C0229090|G0000000|G0000000|C1332112|C0036043
"In contrast, those in the delayed-intervention arm experienced no significant improvements in all of these measures from baseline to year 1, but did so from year 1 to year 2 (period of intervention exposure).","In contrast, delayed-intervention arm experienced improvements measures baseline 1, 1 2 (period intervention exposure).",G0000000|C0009924|C0205421|C0446516|C0237607|C2986411|C0079809|C0168634|G0000000|G0000000|G0000000|C0439531|C0886296|C0274281
"Secondary outcomes included measurement of 1) agreement between clinical diagnosis of septic shock with either the International Pediatric Sepsis Consensus Conference definition of septic shock (24) or ICD-10 diagnostic codes (25); 2) the number of eligible patients who were randomized within six hours from identification; 3) rate of protocol adherence (percentage of study drug doses correctly administered); 4) frequency of corticosteroid use outside of the protocol (pre-screening and post-randomization) and 5) differences between clinically important endpoints (PICU length of stay, hospital length of stay, time on vasopressors and duration of mechanical ventilation) between the two groups.","Secondary outcomes included measurement 1) agreement clinical diagnosis septic shock International Pediatric Sepsis Consensus Conference definition septic shock (24) ICD-10 diagnostic codes (25); 2) eligible patients randomized hours identification; 3) rate protocol adherence (percentage study drug doses correctly administered); 4) frequency corticosteroid protocol (pre-screening post-randomization) 5) differences clinically endpoints (PICU length stay, hospital length stay, time vasopressors duration mechanical ventilation) groups.",C0027627|C1274040|C0332257|C0242485|G0000000|C0680240|C0205210|C0011900|C0333534|C0036974|C1512888|C0030755|C0036690|C0376298|C0086047|C1550452|C0333534|C0036974|C0450371|C0021122|C0011900|C0919279|C0450371|G0000000|C1548635|C0030705|C0034656|C0439227|C0020792|G0000000|C0871208|C0442711|C1510802|C0439165|C0557651|C0013227|C0178602|G0000000|C1521801|G0000000|C0376249|C0001617|C0442711|C0332152|C0687676|G0000000|C1705241|G0000000|C2349179|C1046445|C1444754|G0000000|C0019994|C1444754|G0000000|C0040223|C0042397|C0449238|C0443254|C0035203|C0441833
There was no difference (p = 0.94) in local recurrence rates between study cohorts.,There difference (p = 0.94) local recurrence rates study cohorts.,G0000000|C1705241|C0369773|G0000000|C0450371|C0205276|C0034897|C0871208|C0557651|C0599755
