"The remaining 146 patients (57 women, 89 men) were randomized in two groups: ES (n = 72) and UC (n = 74).","The remaining 146 patients (57 women, 89 men) randomized groups: ES (n = 72) UC (n = 74).",G0000000|C1527428|C1442061|C0030705|C0450371|C0043210|C0450371|C0025266|C0034656|C0441833|C0013754|C0369718|G0000000|C0450371|G0000000|C0369718|G0000000|C0450371
"Patients were randomised to receive either oral capecitabine (1250 mg m−2 twice daily for 14 days followed by a 7-day rest period) or 5-FU/LV administered according to the Mayo Clinic regimen (LV 20 mg m−2 followed by 5-FU 425 mg m−2, administered as an i.v.","Patients randomised receive oral capecitabine (1250 mg m−2 daily 14 days 7-day rest period) 5-FU/LV administered Mayo Clinic regimen (LV 20 mg m−2 5-FU 425 mg m−2, administered i.v.",C0030705|G0000000|C1514756|C0442027|C0671970|G0000000|C0332173|C0450371|C0439228|C0332173|C0035253|C0439531|C1880814|C1521801|C0454788|C0002424|C0040808|C0023128|G0000000|C0016360|G0000000|C1521801|C0021966
"H groups refers to escalated gefitinib (500 mg/d), while S group refers to standard dose gefitinib (250 mg/d).","H refers escalated gefitinib (500 mg/d), S refers standard dose gefitinib (250 mg/d).",C0033727|C0205543|G0000000|C1122962|G0000000|C0565930|C0205543|C1442989|C0178602|C1122962|G0000000
Patients (within oncologists) will be randomized to either receive the communication aid or care as usual.,Patients (within oncologists) randomized receive communication aid care usual.,C0030705|G0000000|C0259990|C0034656|C1514756|C0009452|C0449435|C1947933|C3538928
"After providing written informed consent, patients were randomly assigned, in a 1:1 ratio, to receive a high-dose bolus of interleukin-2 alone every 8 hours (Proleukin, Prometheus; provided through the patients’ health plans), or gp100:209–217(210M) plus Montanide ISA-51 (provided by the CTEP), given once per cycle, and the same high-dose interleukin-2 regimen beginning the second day of the cycle.","After providing written informed consent, patients randomly assigned, 1:1 ratio, receive high-dose bolus interleukin-2 8 hours (Proleukin, Prometheus; provided patients’ health plans), gp100:209–217(210M) Montanide ISA-51 (provided CTEP), cycle, high-dose interleukin-2 regimen day cycle.",G0000000|C1999230|C0043266|C1522154|C1511481|C0030705|G0000000|C1516050|G0000000|C0456603|C1514756|C0444956|C1511237|C0021764|G0000000|C0439227|C0701339|G0000000|C1999230|G0000000|C0018684|C0270724|G0000000|G0000000|C2805416|C1999230|C1516234|C1511572|C0444956|C0021764|C0040808|C0332173|C1511572
"Patients were randomised to receive either docetaxel 60 mg m−2 (1-h IV infusion, Day 1) followed by irinotecan 250 mg m−2 (30- to 90-min IV infusion, Day 1) every 3 weeks (DI), or docetaxel 85 mg m−2 (1-h IV infusion, day 1) followed by 5-FU 750 mg m−2 per day (continuous infusion, days 1 to 5) every 3 weeks (DF) until disease progression, unacceptable toxicity or withdrawal of consent.","Patients randomised receive docetaxel 60 mg m−2 (1-h IV infusion, Day 1) irinotecan 250 mg m−2 (30- 90-min IV infusion, Day 1) 3 weeks (DI), docetaxel 85 mg m−2 (1-h IV infusion, day 1) 5-FU 750 mg m−2 day (continuous infusion, days 1 5) 3 weeks (DF) disease progression, unacceptable toxicity withdrawal consent.",C0030705|G0000000|C1514756|C0246415|G0000000|C0033727|C0022326|C0574032|C0332173|G0000000|C0123931|G0000000|C0450371|C0450371|C0022326|C0574032|C0332173|G0000000|G0000000|C0439230|C3538902|C0246415|G0000000|C0033727|C0022326|C0574032|C0332173|G0000000|C0016360|G0000000|C0332173|C0549178|C0574032|C0439228|G0000000|G0000000|G0000000|C0439230|G0000000|C0012634|C0242656|C1883420|C0040539|C2349954|C1511481
"Twenty-one adult patients were randomised to receive ghrelin on days 1 and 8 and placebo on days 4 and 11 or vice versa, given intravenously over a 60-min period before lunch: 10 received 2 μg kg−1 (lower-dose) ghrelin; 11 received 8 μg kg−1 (upper-dose) ghrelin.","Twenty-one adult patients randomised receive ghrelin days 1 8 placebo days 4 11 vice versa, intravenously 60-min period lunch: 10 received 2 μg kg−1 (lower-dose) ghrelin; 11 received 8 μg kg−1 (upper-dose) ghrelin.",C3715213|C0001675|C0030705|G0000000|C1514756|C0911014|C0439228|G0000000|G0000000|C0032042|C0439228|G0000000|C0450371|C0814670|G0000000|G0000000|C0450371|C0439531|C2697949|C0450371|C1514756|G0000000|C0445550|C0911014|C0450371|C1514756|G0000000|C1282910|C0911014
"Methods: A randomised clinical trial was performed using 2% econazole or 5% natamycin as the two treatment arms on patients presenting with culture positive fungal keratitis to the cornea service at Aravind Eye Care System, Madurai, India.","Methods: A randomised clinical trial performed 2% econazole 5% natamycin treatment arms patients culture positive fungal keratitis cornea service Aravind Eye Care System, Madurai, India.",C0025663|G0000000|G0000000|C0205210|C0008976|C0884358|G0000000|C0013547|G0000000|C0027444|C0039798|C0206655|C0030705|C0010453|C0439178|C0016832|C0022568|C0010031|C0557854|G0000000|C0015392|C1947933|C0449913|G0000000|C0021201
Children in the comparison group received no intervention in the second session and were not required to spend time at the study site.,Children comparison received intervention session required spend time study site.,C0008059|C1707455|C1514756|C0886296|C1883016|C1514873|C0680968|C0040223|C0557651|C0205145
Single oral dose of 10 mg of dexamethasone (n = 293) or identical placebo (n = 283).,Single oral dose 10 dexamethasone (n = 293) identical placebo (n = 283).,C0037179|C0442027|C0178602|C0450371|C0011777|G0000000|C0205280|C0032042|G0000000
"We conducted a double-blind, placebo-controlled trial to evaluate the incidence of second primary tumors (SPTs) in patients with resected non–small-cell lung cancer (NSCLC) receiving selenium supplementation.","We conducted double-blind, placebo-controlled trial evaluate incidence primary tumors (SPTs) patients resected non–small-cell lung cancer (NSCLC) receiving selenium supplementation.",G0000000|C0004927|C0013072|C1706408|C0008976|C0220825|C0021149|C0205225|C0027651|G0000000|C0030705|C0015252|G0000000|C0024109|C0006826|C0007131|C1514756|C0036581|C0242297
"Bupropion sustained release tablets were taken by those randomized to the active medication group in the following manner: For days 1–3, 150 mg once a day and then 150 mg twice a day (mid morning and late afternoon) for the remainder of the study (days 4–21).","Bupropion sustained release tablets randomized active medication manner: For days 1–3, 150 day 150 day (mid morning late afternoon) remainder study (days 4–21).",C0085208|C0443318|C0030685|C0039225|C0034656|C0205177|C0013227|G0000000|G0000000|C0439228|G0000000|C1442061|C0332173|C1442061|C0332173|C0444598|C0332170|C0205087|C0439550|G0000000|C0557651|C0439228|G0000000
RIF (600 mg) was administered once per day in a 4-month regimen for a total of 120 doses that could be given over 6 months.,RIF (600 mg) administered day 4-month regimen total 120 doses 6 months.,C0035608|C1442061|C0026410|C1521801|C0332173|C0332177|C0040808|C0439175|C1442061|C0178602|G0000000|C0439231
The effect of an attachment‐oriented couple intervention for breast cancer patients and partners in the early treatment phase: A randomised controlled trial.,The attachment‐oriented couple intervention breast cancer patients partners treatment phase: A randomised controlled trial.,G0000000|G0000000|C0010222|C0886296|C0006141|C0006826|C0030705|C0682323|C0039798|C0205390|G0000000|G0000000|C2587213|C0008976
"For artemether/lumefantrine (AL), the dosing was 1 crushed tablet for participants weighing between 5 and 15 kg; two crushed tablets for participants weighing between 15 and 25 kg; three tablets for participants weighing between 25 and 35 kg; four tablets for participants weighing between whose weight was at least equal to 35 kg.","For artemether/lumefantrine (AL), dosing 1 crushed tablet participants weighing 5 15 kg; crushed tablets participants weighing 15 25 kg; tablets participants weighing 25 35 kg; tablets participants weighing weight equal 35 kg.",G0000000|C0936150|C0202311|G0000000|G0000000|C0185060|C0039225|C0679646|C1305866|G0000000|C0450371|C0022718|C0185060|C0039225|C0679646|C1305866|C0450371|C0450371|C0022718|C0039225|C0679646|C1305866|C0450371|C0450371|C0022718|C0039225|C0679646|C1305866|C0005910|C0205163|C0450371|C0022718
"During radiotherapy, patients in the verum group received 500 μg of Se (as inorganic sodium selenite; selenase®) per os on the days of RT and 300 μg of Se on the days without treatment until the last day of radiotherapy.","During radiotherapy, patients verum received 500 μg Se (as inorganic sodium selenite; selenase®) os days RT 300 μg Se days treatment day radiotherapy.",G0000000|C0034619|C0030705|G0000000|C1514756|C1442061|G0000000|C0036919|G0000000|C1881215|C0037473|C0036580|G0000000|C0229090|C0439228|C0230425|C1442061|G0000000|C0036919|C0439228|C0039798|C0332173|C0034619
"After providing informed consent, patients were randomly assigned in a ratio of two to one to either the carboplatin plus paclitaxel with bevacizumab (CPB) or carboplatin plus paclitaxel and placebo (CP) arm.","After providing informed consent, patients randomly assigned ratio carboplatin paclitaxel bevacizumab (CPB) carboplatin paclitaxel placebo (CP) arm.",G0000000|C1999230|C1522154|C1511481|C0030705|G0000000|C1516050|C0456603|C0079083|C0144576|C0796392|G0000000|C0079083|C0144576|C0032042|C4050020|C0446516
"The mDCF regimen was administered every 2 weeks, initially for a maximum of 12 cycles (24 weeks of treatment), docetaxel 40 mg/m2 (intravenous infusion over 60 min) on day 1, followed by leucovorin 400 mg/m2 (intravenous infusion over 120 min) on day 1, followed by 5-fluorouracil 400 mg/m2 (intravenous bolus) on day 1, and then 5-fluorouracil 1000 mg/m2/day continuous intravenous infusion on day 1 and day 2, followed by cisplatin 40 mg/m2 (intravenous infusion over 60 min) on day 3.","The mDCF regimen administered 2 weeks, initially maximum 12 cycles (24 weeks treatment), docetaxel 40 mg/m2 (intravenous infusion 60 min) day 1, leucovorin 400 mg/m2 (intravenous infusion 120 min) day 1, 5-fluorouracil 400 mg/m2 (intravenous bolus) day 1, 5-fluorouracil 1000 mg/m2/day continuous intravenous infusion day 1 day 2, cisplatin 40 mg/m2 (intravenous infusion 60 min) day 3.",G0000000|G0000000|C0040808|C1521801|G0000000|C0439230|C0205265|C0806909|C0450371|C1511572|C0450371|C0439230|C0039798|C0246415|C0450371|C0026410|C0348016|C0574032|C0450371|C0702093|C0332173|G0000000|C0023413|C1442061|C0026410|C0348016|C0574032|C1442061|C0702093|C0332173|G0000000|C0016360|C1442061|C0026410|C0348016|C1511237|C0332173|G0000000|C0016360|G0000000|C0439422|C0549178|C0348016|C0574032|C0332173|G0000000|C0332173|G0000000|C0008838|C0450371|C0026410|C0348016|C0574032|C0450371|C0702093|C0332173|G0000000
The study assessed the immunogenicity and safety of human papillomavirus (HPV)-16/18 AS04-adjuvanted cervical cancer vaccine in healthy Korean women aged 15-25 years.,The study assessed immunogenicity safety human papillomavirus (HPV)-16/18 AS04-adjuvanted cervical cancer vaccine healthy Korean women aged 15-25 years.,G0000000|C0557651|C1516048|C4054739|C0036043|C0086418|C0030358|C0021344|C0001551|C0027530|C0006826|C0042210|C3898900|C1556095|C0043210|C0001779|C0450371|C0439234
Patients with CR were randomized to PUVA maintenance for 9 months (14 total exposures) or no maintenance.,Patients CR randomized PUVA maintenance 9 months (14 total exposures) maintenance.,C0030705|C0201975|C0034656|C0853073|C0024501|G0000000|C0439231|C0450371|C0439175|C0274281|C0024501
"Fifty percent of the patients were randomized to receive thalidomide (400 mg daily) during induction, after transplantation consolidation, and maintenance therapy.","Fifty percent patients randomized receive thalidomide (400 daily) induction, transplantation consolidation, maintenance therapy.",C3816723|C0439165|C0030705|C0034656|C1514756|C0039736|C1442061|C0332173|C0205263|C0040732|C0702116|C0024501|C0039798
This study was designed to compare clinical outcomes for laparoscopic distal pancreatectomy (LDP) and open distal pancreatectomy (ODP) performed at a single institution.,This study designed compare clinical outcomes laparoscopic distal pancreatectomy (LDP) distal pancreatectomy (ODP) performed single institution.,G0000000|C0557651|C1707689|C1707455|C0205210|C1274040|C0031150|C0205108|C0030279|C2985237|C0205108|C0030279|G0000000|C0884358|C0037179|C0018704
"The objective of this prospective randomized multicenter study was to compare the efficacy, safety, and tolerance of meropenem monotherapy with those of the combination of ceftazidime plus amikacin for the empirical treatment of fever in granulocytopenic cancer patients.","The objective prospective randomized multicenter study compare efficacy, safety, tolerance meropenem monotherapy combination ceftazidime amikacin empirical treatment fever granulocytopenic cancer patients.",G0000000|C0018017|C0023981|C0034656|C0439743|C0557651|C1707455|C1280519|C0036043|C0013220|C0066005|G0000000|C0205195|C0007559|C0002499|C1880496|C0039798|C0015967|C0001824|C0006826|C0030705
"The starting dose of pitavastatin in the 2-mg group was 1 mg, and was increased to 2 mg after Week 4.","The starting dose pitavastatin 2-mg 1 mg, increased 2 Week 4.",G0000000|C0439659|C0178602|C1101838|C0026410|G0000000|C0026410|C0205217|G0000000|C0332174|G0000000
Training of the paramedics involved a standardized national curriculum and clinical training period.,Training paramedics involved standardized national curriculum clinical training period.,C0040607|C0030450|C1314939|G0000000|C3245503|C0010478|C0205210|C0040607|C0439531
Patients enrolled in arm A subsequently received on day 1 of each 3-week cycle epirubicin 50 mg/m2 IV followed by cisplatin 60 mg/m2 IV over 60 minutes and fluorouracil 200 mg/m2 continuous IV infusion once per day for 21 days.,Patients enrolled arm A subsequently received day 1 3-week cycle epirubicin 50 mg/m2 IV cisplatin 60 mg/m2 IV 60 minutes fluorouracil 200 mg/m2 continuous IV infusion day 21 days.,C0030705|G0000000|C0446516|G0000000|G0000000|C1514756|C0332173|G0000000|C0332174|C1511572|C0014582|C0450371|C0026410|C0022326|C0008838|C0450371|C0026410|C0022326|C0450371|C0439232|C0016360|C1442061|C0026410|C0549178|C0022326|C0574032|C0332173|C0450371|C0439228
"Units were randomized to either perform daily bathing of patients with non-antimicrobial washcloths (control) [Comfort Bath, SAGE Products, Inc.] or washcloths impregnated with 2% CHG (intervention) [2% Chlorhexidine Gluconate Cloth Patient Preoperative Skin Preparation, SAGE Products inc.] during the initial 6-month study period, followed by daily bathing with the alternate product for the second six-month period.","Units randomized perform daily bathing patients non-antimicrobial washcloths (control) [Comfort Bath, SAGE Products, Inc.] washcloths impregnated 2% CHG (intervention) [2% Chlorhexidine Gluconate Cloth Patient Preoperative Skin Preparation, SAGE Products inc.] initial 6-month study period, daily bathing alternate product six-month period.",C0439148|C0034656|C0884358|C0332173|C0150141|C0030705|C1518422|C0879141|C0243148|C1331418|C0150141|C1122976|C1514468|G0000000|C0879141|G0000000|G0000000|C0008586|C0886296|G0000000|C0008196|C0017714|C0039717|C0030705|C0445204|C0444099|C1521827|C1122976|C1514468|G0000000|C0205265|C0332177|C0557651|C0439531|C0332173|C0150141|C0332270|C1514468|C0585339|C0439531
"Sodium thio-sulfate at a dose of 20 g per square meter was administered intravenously, over a period of 15 minutes, 6 hours after the end of the cisplatin infusion.","Sodium thio-sulfate dose 20 square meter administered intravenously, period 15 minutes, 6 hours cisplatin infusion.",C0037473|C1412102|C0178602|C0450371|C0205120|C0475209|C1521801|G0000000|C0439531|C0450371|C0439232|G0000000|C0439227|C0008838|C0574032
"During each 16-week period, patients received 250 µg of fluticasone (Flovent Diskus, GlaxoSmithKline) twice daily (inhaled-corticosteroid [ICS] step-up therapy), 100 µg of fluticasone plus 50 µg of the long-acting beta-agonist salmeterol (Advair Diskus, GlaxoSmithKline) twice daily (LABA step-up ther-apy), or 100 µg of fluticasone twice daily plus 5 or 10 mg of the leukotriene-receptor antagonist montelukast (Singulair, Merck) daily (LTRA step-up therapy).","During 16-week period, patients received 250 µg fluticasone (Flovent Diskus, GlaxoSmithKline) daily (inhaled-corticosteroid [ICS] step-up therapy), 100 µg fluticasone 50 µg long-acting beta-agonist salmeterol (Advair Diskus, GlaxoSmithKline) daily (LABA step-up ther-apy), 100 µg fluticasone daily 5 10 leukotriene-receptor antagonist montelukast (Singulair, Merck) daily (LTRA step-up therapy).",G0000000|C0450371|C0439531|C0030705|C1514756|C1442061|G0000000|C0082607|C0720466|C1553480|C1552903|C0332173|C0004048|C0022521|C0454366|C0039798|C1442061|G0000000|C0082607|C0450371|G0000000|C0205166|C0330390|C0073992|C0965130|C1553480|C1552903|C0332173|G0000000|C0454366|C3539705|C1442061|G0000000|C0082607|C0332173|G0000000|C0450371|C0206517|C0231491|C0298130|C0595724|G0000000|C0332173|C3537183|C0454366|C0039798
"Of the 255 patients, 236 was allocated to receive at least one cycle of CS (n = 120) or CF (n = 116).","Of 255 patients, 236 allocated receive cycle CS (n = 120) CF (n = 116).",G0000000|C1442061|C0030705|C1442061|G0000000|C1514756|C1511572|C0010182|C0369718|G0000000|C1442061|C0009738|C0369718|G0000000|C1442061
"All subjects received calcium 500 mg three times daily throughout the study, and were asked to apply sunscreen (Sun Protection Factor 65) between May and September.","All subjects received calcium 500 times daily study, apply sunscreen (Sun Protection Factor 65) May September.",G0000000|C0681850|C1514756|C0006675|C1442061|C0040223|C0332173|C0557651|C1632850|C0038818|C0038817|C1545588|C1521761|C0450371|G0000000|C3828193
"Methods: After three consecutive weekly visits, 86 patients were randomised to receive either fluticasone 500 µg twice daily (n = 43, 23F, mean (SD) age 57.7 (14.4) years) or matched placebo (n = 43, 34F, 59.2 (14.2) years) and reviewed regularly for 52 weeks in a double blind fashion.","Methods: After consecutive weekly visits, 86 patients randomised receive fluticasone 500 µg daily (n = 43, 23F, (SD) age 57.7 (14.4) years) matched placebo (n = 43, 34F, 59.2 (14.2) years) reviewed regularly 52 weeks double blind fashion.",C0025663|G0000000|C1707491|C0332174|C0545082|C0450371|C0030705|G0000000|C1514756|C0082607|C1442061|G0000000|C0332173|C0369718|G0000000|C0450371|G0000000|G0000000|C0001779|C0450371|C0450371|C0439234|C0150103|C0032042|C0369718|G0000000|C0450371|G0000000|C0450371|C0450371|C0439234|C0282443|G0000000|C0450371|C0439230|C0205173|C0150108|G0000000
"Between March 25, 2009, and July 12, 2010, 202 patients recruited from 14 sites were randomized to capecitabine–cisplatin plus either placebo (n = 102) or bevacizumab (n = 100; Fig.","Between March 25, 2009, July 12, 2010, 202 patients recruited 14 sites randomized capecitabine–cisplatin placebo (n = 102) bevacizumab (n = 100; Fig.",G0000000|C3829202|C0450371|G0000000|C3829447|C0450371|G0000000|C1442061|C0030705|G0000000|C0450371|C0205145|C0034656|G0000000|C0032042|C0369718|G0000000|C1442061|C0796392|C0369718|G0000000|C1442061|C0349966
METHODS—Seventy five infants less than 30 weeks of gestation and ventilated from birth for lung disease were randomly assigned to receive erythromycin intravenously for 7 days or to no treatment.,METHODS—Seventy infants 30 weeks gestation ventilated birth lung disease randomly assigned receive erythromycin intravenously 7 days treatment.,G0000000|C0021270|C0450371|C0439230|C0032961|C0231923|C0005615|C0024109|C0012634|G0000000|C1516050|C1514756|C0014806|G0000000|G0000000|C0439228|C0039798
Block randomization was used to assign participants to a 12-week Iyengar-based yoga intervention or to 12 weeks of health education (control).,Block randomization assign participants 12-week Iyengar-based yoga intervention 12 weeks health education (control).,C0028778|C0034656|C1516050|C0679646|C0450371|C1527178|C0043418|C0886296|C0450371|C0439230|C0018684|C0013621|C0243148
Chemotherapy-naïve patients with advanced oesophago-gastric cancer were randomised to receive either 3-weekly DI (docetaxel 60 mg m−2 plus irinotecan 250 mg m−2 (Day 1)) or 3-weekly DF (docetaxel 85 mg m−2 (Day 1) followed by 5-fluorouracil 750 mg m−2 per day as a continuous infusion (Days 1–5)).,Chemotherapy-naïve patients advanced oesophago-gastric cancer randomised receive 3-weekly DI (docetaxel 60 mg m−2 irinotecan 250 mg m−2 (Day 1)) 3-weekly DF (docetaxel 85 mg m−2 (Day 1) 5-fluorouracil 750 mg m−2 day continuous infusion (Days 1–5)).,G0000000|C0030705|C0205179|C1522619|C0006826|G0000000|C1514756|C0332174|C3538902|C0246415|G0000000|C0123931|G0000000|C0332173|G0000000|C0332174|G0000000|C0246415|G0000000|C0332173|G0000000|C0016360|G0000000|C0332173|C0549178|C0574032|C0439228|G0000000
"Intervention One year of fortified milk providing additional 7.8 mg zinc, 9.6 mg iron, 4.2 µg selenium, 0.27 mg copper, 156 µg vitamin A, 40.2 mg vitamin C, 7.5 mg vitamin E per day (three feeds).","Intervention One fortified milk providing additional 7.8 zinc, 9.6 iron, 4.2 µg selenium, 0.27 copper, 156 µg vitamin A, 40.2 vitamin C, 7.5 vitamin E day (three feeds).",C0886296|C0205447|G0000000|C0026131|C1999230|C1524062|G0000000|C0043481|G0000000|C0302583|G0000000|G0000000|C0036581|C0450371|C0009968|C1442061|G0000000|C0042890|G0000000|C0450371|C0042890|G0000000|G0000000|C0042890|G0000000|C0332173|C0205449|C1510670
"The subjects were randomized to oral daily treatment with either 800 mg of green tea extract (45% EGCG) or placebo (800 mg of brown rice) for 4 months, and UF volumes were measured at the end, also by transvaginal ultrasonography.","The subjects randomized oral daily treatment 800 green tea extract (45% EGCG) placebo (800 brown rice) 4 months, UF volumes measured end, transvaginal ultrasonography.",G0000000|C0681850|C0034656|C0442027|C0332173|C0039798|C1442061|C0332583|C0039400|C2828366|C0450371|C0059438|C0032042|C1442061|C0678579|C0035567|G0000000|C0439231|G0000000|C0449468|C0444706|C0444930|C0175672|C0041618
Standard antiemetic treatment with ondansetron was administered to all patients.,Standard antiemetic treatment ondansetron administered patients.,C1442989|C0003297|C0039798|C0061851|C1521801|C0030705
"In the IRI-S group, S-1 (80 mg/m2) was given orally for 21 days and irinotecan (80 mg/m2) was infused intravenously on days 1 and 15 every 5 weeks.","In IRI-S group, S-1 (80 mg/m2) orally 21 days irinotecan (80 mg/m2) infused intravenously days 1 15 5 weeks.",G0000000|C0022077|C0441833|G0000000|C0450371|C0026410|C0442027|C0450371|C0439228|C0123931|C0450371|C0026410|G0000000|G0000000|C0439228|G0000000|C0450371|G0000000|C0439230
Patients in the intervention group attended 86% of the prescribed exercise sessions.,Patients intervention attended 86% prescribed exercise sessions.,C0030705|C0886296|C1456498|C0450371|C0278329|C0015259|C1883016
"Cisplatin was administered intravenously at 75 mg m−2 on day 1, followed by oral TMZ at 200 mg m−2 per day for 5 days in the CTI arm or by intravenous DTIC at 800 mg m−2 on day 1 in the CDI arm.","Cisplatin administered intravenously 75 mg m−2 day 1, oral TMZ 200 mg m−2 day 5 days CTI arm intravenous DTIC 800 mg m−2 day 1 CDI arm.",C0008838|C1521801|G0000000|G0000000|C0332173|G0000000|C0442027|C0076080|G0000000|C0332173|G0000000|C0439228|C1516774|C0446516|C0348016|C0010927|G0000000|C0332173|G0000000|C0282601|C0446516
"INTERVENTIONS: 200,000 IU (infants) or 400,000 IU (1-4 year olds) of vitamin A in oil or similar capsules of placebo divided into two daily oral doses, in addition to the standard treatment.","INTERVENTIONS: 200,000 IU (infants) 400,000 IU (1-4 olds) vitamin A oil capsules placebo divided daily oral doses, addition standard treatment.",C0886296|C1442061|C0049272|C0021270|C1442061|C0049272|G0000000|C0580836|C0042890|G0000000|C0028908|C0006935|C0032042|C0332849|C0332173|C0442027|C0178602|C0332287|C1442989|C0039798
Infants requiring mechanical ventilation had been randomly allocated to receive either morphine (n=62) or other (n=33) solutions starting on the first day of life.,Infants requiring mechanical ventilation randomly allocated receive morphine (n=62) (n=33) solutions starting day life.,C0021270|G0000000|C0443254|C0035203|G0000000|G0000000|C1514756|C0026549|C0369718|C0369718|C0037633|C0439659|C0332173|C0376558
"The schools will be randomised, within region, to receive hand sanitisers and an education session on hand hygiene, or an education session on hand hygiene alone.","The schools randomised, region, receive hand sanitisers education session hand hygiene, education session hand hygiene alone.",G0000000|C0036375|G0000000|C0017446|C1514756|C0018563|G0000000|C0013621|C1883016|C0018563|C0020405|C0013621|C1883016|C0018563|C0020405|C0205171
"In this double-blind, phase 3 study, enrolled patients were randomly assigned in a 1:1:1 ratio to receive 3 mg of nivolumab per kilogram of body weight every 2 weeks (plus ipilimumab-matched placebo), or 1 mg of nivolumab per kilogram every 3 weeks plus 3 mg of ipilimumab per kilogram every 3 weeks for 4 doses (plus nivolumab-matched placebo), followed by 3 mg of nivolumab per kilogram every 2 weeks for cycle 3 and beyond, or 3 mg of ipilimumab per kilogram every 3 weeks for 4 doses (plus nivolumab-matched placebo).","In double-blind, phase 3 study, enrolled patients randomly assigned 1:1:1 ratio receive 3 nivolumab kilogram body weight 2 weeks (plus ipilimumab-matched placebo), 1 nivolumab kilogram 3 weeks 3 ipilimumab kilogram 3 weeks 4 doses (plus nivolumab-matched placebo), 3 nivolumab kilogram 2 weeks cycle 3 beyond, 3 ipilimumab kilogram 3 weeks 4 doses (plus nivolumab-matched placebo).",G0000000|C0013072|C0205390|G0000000|C0557651|G0000000|C0030705|G0000000|C1516050|G0000000|C0456603|C1514756|G0000000|C3657270|C0439209|C0242821|C0005910|G0000000|C0439230|C0332287|C1367202|C0032042|G0000000|C3657270|C0439209|G0000000|C0439230|G0000000|C1367202|C0439209|G0000000|C0439230|G0000000|C0178602|C0332287|C3657270|C0032042|G0000000|C3657270|C0439209|G0000000|C0439230|C1511572|G0000000|G0000000|G0000000|C1367202|C0439209|G0000000|C0439230|G0000000|C0178602|C0332287|C3657270|C0032042
"This phase 2 trial enrolled a total of 116 patients: 39 patients were randomly assigned to receive high-dose bevacizumab (10 mg/kg), 37 patients to low-dose bevacizumab (3 mg/kg), and 40 patients to placebo.","This phase 2 trial enrolled total 116 patients: 39 patients randomly assigned receive high-dose bevacizumab (10 mg/kg), 37 patients low-dose bevacizumab (3 mg/kg), 40 patients placebo.",G0000000|C0205390|G0000000|C0008976|G0000000|C0439175|C1442061|C0030705|C0450371|C0030705|G0000000|C1516050|C1514756|C0444956|C0796392|C0450371|C0439272|C0450371|C0030705|C0445550|C0796392|G0000000|C0439272|C0450371|C0030705|C0032042
"After signing informed consent, patients were randomized to placebo or ZA 4 mg iv over 15 min every 3 months for 12 months.","After signing informed consent, patients randomized placebo ZA 4 iv 15 min 3 months 12 months.",G0000000|C0311392|C1522154|C1511481|C0030705|C0034656|C0032042|C0037712|G0000000|C0022326|C0450371|C0702093|G0000000|C0439231|C0450371|C0439231
"At this point of the operation, the patients were randomly assigned for either a colonic pouch or a side-to-end anastomosis.","At operation, patients randomly assigned colonic pouch side-to-end anastomosis.",G0000000|C0543467|C0030705|G0000000|C1516050|C0009368|C0222017|C0441987|C0332853
"IFN-α-2b (Intron; Schering, Kenilworth, NJ) was provided by the Cancer Therapy Evaluation Program and administered identically in both arms (subcutaneously at a starting dose of 9 MU on 3 nonconsecutive days per week with dose reduction to 6 MU and 3 MU permitted for IFN-related toxicity).","IFN-α-2b (Intron; Schering, Kenilworth, NJ) provided Cancer Therapy Evaluation Program administered identically arms (subcutaneously starting dose 9 MU 3 nonconsecutive days week dose reduction 6 MU 3 MU permitted IFN-related toxicity).",G0000000|C0021920|G0000000|G0000000|C0027971|C1999230|C0006826|C0039798|C0220825|C1709697|C1521801|G0000000|C0206655|G0000000|C0439659|C0178602|G0000000|C0028971|G0000000|G0000000|C0439228|C0332174|C0178602|C0301630|G0000000|C0028971|G0000000|C0028971|C0329040|C0439849|C0040539
METHODS—Twenty four patients with CF were randomised to receive β-carotene 1 mg/kg/day (maximum 50 mg/day) for three months (high dose supplementation) and 10 mg/day for a further three months (low dose supplementation) or placebo.,METHODS—Twenty patients CF randomised receive β-carotene 1 mg/kg/day (maximum 50 mg/day) months (high dose supplementation) 10 mg/day months (low dose supplementation) placebo.,G0000000|C0030705|C0009738|G0000000|C1514756|G0000000|G0000000|C3665414|C0806909|C0450371|C0439422|C0439231|C0205250|C0178602|C0242297|C0450371|C0439422|C0439231|C0205251|C0178602|C0242297|C0032042
The comparison group received conventional physical exercise intervention (PEI) which consists of a 60-minute physical exercise session per week over a period of 12 weeks at the intervention center “Gesund.,The comparison received conventional physical exercise intervention (PEI) consists 60-minute physical exercise session week period 12 weeks intervention center “Gesund.,G0000000|C1707455|C1514756|C0439858|C0031809|C0015259|C0886296|C0814202|C0332529|C0450371|C0031809|C0015259|C1883016|C0332174|C0439531|C0450371|C0439230|C0886296|C0205099|G0000000
"All GBS patients were recruited from a double-blind, randomized placebo-controlled, multicentre study comparing IVIg + methylprednisolone (500 mg for five days) versus IVIg + placebo [18].","All GBS patients recruited double-blind, randomized placebo-controlled, multicentre study comparing IVIg + methylprednisolone (500 days) versus IVIg + placebo [18].",G0000000|C0018378|C0030705|G0000000|C0013072|C0034656|C1706408|C0439743|C0557651|C1707455|C0085297|G0000000|C0025815|C1442061|C0439228|G0000000|C0085297|G0000000|C0032042|C0450371
